구,전용면적_m2,층,건축년도,지하철역_거리_m,방개수,욕실개수,브랜드등급,거래금액_만원
신도심구,113.32,1,2014,524,4,2,3,146700
중앙구,99.9,2,2005,138,4,2,2,162900
호수구,84.74,5,2017,287,3,1,3,104700
강변구,135.64,10,2024,674,4,2,1,223900
중앙구,82.67,1,2015,333,3,1,2,156500
강변구,101.29,19,2003,202,4,2,1,155500
구도심구,56.71,4,2019,537,3,1,1,50800
중앙구,82.23,24,1994,287,3,1,1,151300
구도심구,48.29,17,2024,702,2,1,1,52000
구도심구,50.36,3,2019,716,2,1,3,49200
구도심구,83.07,12,2013,874,3,1,2,71300
강변구,58.02,5,2012,978,3,1,1,87400
중앙구,84.04,29,2001,318,3,1,1,149700
신도심구,84.04,18,2006,1098,3,1,1,102600
강변구,48.06,24,1996,457,2,1,2,68100
구도심구,76.38,11,2003,105,3,1,1,59200
신도심구,83.68,5,2011,1015,3,1,2,109400
신도심구,101.14,7,2004,1464,4,2,1,111400
중앙구,58.52,13,2017,514,3,1,2,122900
신도심구,134.53,23,2020,1137,4,2,3,205100
강변구,102.48,13,2010,543,4,2,1,161500
구도심구,86.0,27,2003,384,3,1,3,79400
중앙구,73.09,11,2002,549,3,1,3,136000
호수구,85.32,7,2010,593,3,1,2,98400
구도심구,101.66,15,2016,676,4,2,1,89900
강변구,75.17,4,1997,475,3,1,2,98000
중앙구,133.89,20,2007,986,4,2,1,226700
강변구,113.78,3,2007,843,4,2,3,170700
강변구,85.12,19,2002,263,3,1,2,121800
강변구,85.15,12,2000,407,3,1,2,113300
호수구,85.88,11,2019,950,3,1,2,106800
구도심구,84.24,18,2006,534,3,1,1,78700
강변구,100.87,21,2011,334,4,2,2,179500
신도심구,46.05,27,1994,520,2,1,3,55100
강변구,47.07,9,2002,169,2,1,1,60900
호수구,73.53,24,2000,1337,3,1,1,70100
중앙구,112.68,25,2003,607,4,2,3,195300
구도심구,74.98,29,2019,379,3,1,1,73000
구도심구,99.43,28,2011,161,4,2,3,93800
중앙구,83.4,23,2021,1769,3,1,1,134000
강변구,58.45,9,2006,147,3,1,2,103300
신도심구,115.45,21,2017,784,4,2,2,153600
호수구,83.27,23,1998,477,3,1,1,80600
신도심구,74.54,9,2019,521,3,1,1,104900
구도심구,49.23,24,2012,566,2,1,1,43100
구도심구,60.08,21,1994,392,3,1,2,49600
구도심구,60.02,15,2015,596,3,1,1,52800
신도심구,73.96,25,2008,661,3,1,1,98500
신도심구,81.96,3,1993,910,3,1,2,90900
구도심구,73.72,20,2020,845,3,1,3,69000
강변구,48.98,23,2010,267,2,1,1,81100
호수구,59.34,2,2012,312,3,1,2,59400
중앙구,73.11,12,2011,1100,3,1,3,134400
강변구,135.37,15,1995,431,4,2,2,199400
구도심구,74.02,7,2003,753,3,1,3,62200
강변구,57.9,26,2015,1253,3,1,2,97600
중앙구,83.45,19,2003,621,3,1,2,160300
강변구,116.31,8,2021,257,4,2,2,191600
신도심구,101.8,13,2003,262,4,2,1,135300
구도심구,102.26,4,2007,475,4,2,2,91000
중앙구,112.75,3,2007,476,4,2,2,203600
중앙구,83.17,22,1993,225,3,1,1,136100
신도심구,133.18,29,2018,299,4,2,1,205800
호수구,49.22,9,1997,852,2,1,2,46800
강변구,100.79,8,2008,1113,4,2,1,168100
호수구,100.41,20,2022,440,4,2,1,138700
호수구,113.56,15,2024,60,4,2,1,147300
강변구,83.05,5,2000,806,3,1,1,111200
구도심구,100.78,20,2005,126,4,2,2,90000
구도심구,60.34,7,2011,179,3,1,1,51500
신도심구,82.18,4,2015,512,3,1,1,111600
신도심구,74.42,14,2001,1295,3,1,1,89000
구도심구,85.66,22,2010,939,3,1,3,72800
구도심구,83.78,16,2019,875,3,1,3,89700
구도심구,73.37,19,2017,516,3,1,1,74400
호수구,60.11,7,2019,208,3,1,1,74800
신도심구,72.82,15,2021,1173,3,1,1,100800
구도심구,83.97,21,2020,215,3,1,1,86600
호수구,82.75,16,2009,739,3,1,2,102300
강변구,81.76,7,2024,649,3,1,2,147900
중앙구,58.82,28,2008,191,3,1,2,118900
신도심구,99.48,2,2015,122,4,2,3,159300
호수구,83.99,27,2023,874,3,1,2,109000
강변구,50.34,22,1994,586,2,1,1,63100
구도심구,76.23,4,2022,1168,3,1,2,76300
중앙구,84.11,8,2019,716,3,1,1,173900
신도심구,75.22,11,2024,656,3,1,2,110800
구도심구,59.48,28,2017,84,3,1,1,53200
중앙구,58.54,15,1998,643,3,1,1,100900
호수구,46.69,8,2002,542,2,1,1,46600
강변구,60.95,27,1993,723,3,1,1,73400
호수구,57.74,4,2012,542,3,1,1,62500
강변구,102.66,24,2006,532,4,2,2,163100
호수구,84.64,25,2008,508,3,1,1,92300
구도심구,72.83,12,2016,348,3,1,3,77700
중앙구,84.37,2,2019,867,3,1,1,134900
중앙구,86.56,26,1995,2500,3,1,3,120500
중앙구,60.84,29,2022,202,3,1,1,128800
신도심구,58.38,11,2004,273,3,1,1,80800
구도심구,58.15,6,2017,864,3,1,1,60600
신도심구,84.12,8,2011,464,3,1,1,111300
신도심구,83.8,4,2007,398,3,1,1,106000
신도심구,75.44,18,1999,122,3,1,2,79800
신도심구,84.89,16,1999,288,3,1,1,110200
구도심구,131.97,11,2016,250,4,2,1,128800
신도심구,74.55,19,2003,129,3,1,1,96700
구도심구,83.79,19,2000,1069,3,1,2,61600
호수구,84.04,1,1993,621,3,1,1,79500
신도심구,84.3,12,2019,2460,3,1,1,112300
중앙구,85.44,26,2005,669,3,1,1,158600
중앙구,85.17,24,2004,218,3,1,2,176700
신도심구,58.1,25,2004,713,3,1,2,75700
강변구,73.93,28,2012,820,3,1,1,124200
호수구,100.46,2,2008,371,4,2,2,94600
구도심구,71.98,8,2010,802,3,1,1,51400
신도심구,133.87,14,2001,789,4,2,1,145400
구도심구,76.21,15,2002,302,3,1,2,63100
강변구,81.95,23,2020,905,3,1,2,138500
구도심구,83.97,22,2007,693,3,1,1,74000
중앙구,73.93,21,2024,581,3,1,2,165300
구도심구,101.35,5,2020,623,4,2,1,94400
호수구,57.84,20,2015,216,3,1,2,65900
구도심구,82.29,24,2010,1368,3,1,2,65000
호수구,82.35,22,2019,459,3,1,2,105000
신도심구,102.6,17,1994,425,4,2,1,113000
구도심구,82.82,3,2008,732,3,1,1,68100
신도심구,133.4,5,2015,2233,4,2,1,160300
구도심구,103.53,22,1996,930,4,2,1,86300
중앙구,73.12,26,1998,464,3,1,1,125700
강변구,101.41,24,1995,726,4,2,2,161000
신도심구,115.28,13,2008,723,4,2,2,158800
중앙구,60.22,18,2010,578,3,1,2,126900
구도심구,82.4,6,2007,225,3,1,2,78900
구도심구,58.14,18,1994,949,3,1,1,44600
호수구,84.36,6,2008,404,3,1,1,85100
중앙구,61.31,24,2021,323,3,1,1,143100
호수구,83.09,23,1993,436,3,1,2,79700
중앙구,73.41,2,2017,1118,3,1,1,131400
신도심구,84.5,28,2001,397,3,1,1,105500
구도심구,49.74,24,1995,536,2,1,1,41100
중앙구,84.82,11,1994,1886,3,1,2,130400
중앙구,82.98,14,1993,417,3,1,3,133100
중앙구,83.36,3,2006,522,3,1,3,185200
신도심구,74.26,28,2008,571,3,1,1,102800
구도심구,60.51,3,2012,414,3,1,2,53300
중앙구,73.71,27,1995,517,3,1,1,112500
중앙구,113.97,19,2013,620,4,2,2,250400
신도심구,57.77,27,2016,399,3,1,1,76600
강변구,86.24,11,1995,116,3,1,1,125300
구도심구,49.19,26,2014,170,2,1,1,49900
호수구,85.29,13,1996,556,3,1,1,77900
구도심구,59.04,11,2007,1495,3,1,3,47900
호수구,84.1,10,2014,458,3,1,1,92900
신도심구,72.2,28,2020,684,3,1,3,105900
구도심구,56.42,14,2009,1172,3,1,1,47700
강변구,75.5,14,2006,795,3,1,1,116000
중앙구,74.09,19,2019,568,3,1,2,170000
구도심구,84.25,17,1999,523,3,1,2,66200
중앙구,132.5,16,1999,340,4,2,3,268800
호수구,82.92,11,2007,932,3,1,2,83200
구도심구,115.27,5,1996,1127,4,2,2,90300
호수구,86.09,29,1993,60,3,1,1,73500
강변구,58.25,15,2004,936,3,1,3,102600
신도심구,59.81,29,1997,828,3,1,2,68900
구도심구,74.23,14,2013,435,3,1,2,74400
강변구,73.86,18,2010,341,3,1,2,131200
신도심구,103.22,16,2008,758,4,2,1,121000
구도심구,83.46,29,2008,169,3,1,3,85800
호수구,85.49,4,1996,446,3,1,2,80200
구도심구,84.46,16,2005,682,3,1,2,72400
중앙구,73.98,5,1995,1276,3,1,2,110300
신도심구,85.65,26,2004,1599,3,1,1,109500
신도심구,59.35,16,2014,245,3,1,2,80500
중앙구,58.88,27,2024,721,3,1,2,136500
신도심구,75.66,8,2002,569,3,1,1,86900
강변구,60.5,5,2001,858,3,1,2,93200
중앙구,85.44,19,2014,509,3,1,2,208400
신도심구,44.33,5,2022,890,2,1,2,61600
강변구,59.53,11,2002,672,3,1,2,90300
신도심구,114.25,10,2019,371,4,2,1,160500
강변구,133.96,7,2003,896,4,2,1,201700
구도심구,84.73,4,2013,517,3,1,1,73300
강변구,84.31,20,1999,599,3,1,2,133300
호수구,101.81,22,2001,283,4,2,3,112100
중앙구,48.68,12,2024,471,2,1,2,128000
신도심구,75.8,9,2005,1260,3,1,2,78500
강변구,59.93,5,1993,381,3,1,2,84000
강변구,74.65,20,2017,1605,3,1,2,120900
신도심구,134.59,24,1997,615,4,2,3,170200
구도심구,85.39,16,1996,696,3,1,1,66400
호수구,135.23,13,2019,328,4,2,1,165800
강변구,83.86,19,2004,934,3,1,1,124000
강변구,85.19,27,1997,158,3,1,1,125100
구도심구,84.21,29,2024,480,3,1,2,100200
신도심구,86.3,6,2001,329,3,1,1,83700
강변구,85.32,14,2013,188,3,1,1,160700
구도심구,58.25,26,2001,857,3,1,1,54500
신도심구,86.8,19,2011,494,3,1,1,103100
구도심구,56.48,24,2015,598,3,1,1,52600
신도심구,84.76,29,2017,342,3,1,3,146600
신도심구,58.16,4,2006,979,3,1,2,76900
강변구,86.26,18,2012,669,3,1,2,162000
구도심구,59.3,16,2019,1409,3,1,1,54600
강변구,58.05,9,2019,358,3,1,1,85600
구도심구,83.68,19,2016,356,3,1,2,91200
구도심구,58.14,4,2005,803,3,1,1,48400
구도심구,133.63,15,2009,1501,4,2,1,119600
중앙구,73.61,13,2023,398,3,1,2,149500
강변구,73.1,12,2000,65,3,1,2,101900
신도심구,49.32,18,2015,213,2,1,3,76800
신도심구,101.47,28,2018,1260,4,2,1,149900
호수구,82.8,28,2008,465,3,1,2,105800
신도심구,72.01,21,2020,1704,3,1,1,90300
호수구,59.37,10,2006,243,3,1,2,64700
강변구,84.64,29,2019,806,3,1,3,187700
신도심구,114.88,29,2013,818,4,2,2,154900
중앙구,74.66,25,1994,169,3,1,1,130600
구도심구,60.89,26,2019,173,3,1,2,60800
강변구,60.2,24,2015,478,3,1,2,109200
강변구,52.22,23,2000,855,2,1,3,75200
구도심구,87.72,22,2015,738,3,1,2,79200
신도심구,131.89,19,2009,508,4,2,3,185800
중앙구,131.36,19,2023,495,4,2,1,274900
중앙구,100.99,12,2002,89,4,2,2,185900
신도심구,59.61,26,2001,292,3,1,1,77100
강변구,133.91,19,1994,142,4,2,2,218900
강변구,74.84,18,2018,727,3,1,3,132200
구도심구,73.68,22,2024,214,3,1,2,73800
강변구,83.17,3,2015,1247,3,1,2,130800
신도심구,48.35,27,2004,598,2,1,1,57000
신도심구,100.76,17,2021,285,4,2,1,134300
강변구,135.01,28,2001,1120,4,2,2,210600
중앙구,100.42,3,2015,196,4,2,1,199100
강변구,100.65,7,2012,200,4,2,1,164100
중앙구,74.68,28,2020,276,3,1,2,145500
강변구,48.76,21,2024,1124,2,1,2,84000
호수구,102.34,19,2004,1714,4,2,1,87300
구도심구,82.9,12,1996,142,3,1,1,64500
신도심구,112.64,17,1998,2500,4,2,1,112600
신도심구,59.37,16,2016,874,3,1,2,86000
신도심구,74.49,6,2004,409,3,1,3,95400
구도심구,72.96,17,1997,821,3,1,1,52300
강변구,85.61,15,2019,1140,3,1,1,138900
강변구,103.31,10,2013,289,4,2,2,181900
강변구,133.25,10,1997,1144,4,2,1,166800
중앙구,60.78,23,2015,568,3,1,2,119700
강변구,81.14,20,2013,140,3,1,1,127300
호수구,50.29,14,2024,867,2,1,3,63900
호수구,57.97,18,2024,1451,3,1,2,68400
중앙구,75.17,7,2024,762,3,1,1,144500
신도심구,82.85,15,2021,236,3,1,1,120800
신도심구,83.92,17,2018,770,3,1,1,128500
신도심구,73.03,8,2014,684,3,1,1,95500
신도심구,83.74,5,2010,817,3,1,1,96200
중앙구,103.2,16,2018,131,4,2,2,192300
구도심구,58.87,28,2023,148,3,1,2,70900
호수구,76.53,14,1996,373,3,1,1,80600
구도심구,83.54,27,1997,1005,3,1,1,64000
구도심구,102.79,25,2008,905,4,2,3,102700
신도심구,99.05,22,2002,1081,4,2,1,121100
강변구,58.66,26,2010,828,3,1,2,95000
중앙구,83.36,12,2002,958,3,1,2,135400
신도심구,115.85,23,2018,681,4,2,2,194900
중앙구,74.22,5,2021,511,3,1,2,154700
구도심구,71.49,10,2002,885,3,1,3,59500
신도심구,132.43,17,2017,216,4,2,1,193000
신도심구,57.78,2,1996,268,3,1,1,61400
강변구,85.12,23,2018,196,3,1,1,155100
호수구,101.97,27,2015,647,4,2,1,121600
강변구,58.64,4,2015,219,3,1,1,92100
강변구,83.34,29,2008,60,3,1,1,133300
강변구,84.86,3,1996,167,3,1,2,124300
구도심구,99.64,4,2019,1453,4,2,1,81400
호수구,114.55,23,1996,652,4,2,2,126100
강변구,101.45,20,2008,1119,4,2,1,151000
호수구,48.67,28,1998,145,2,1,2,56900
강변구,84.48,13,2020,802,3,1,1,129300
구도심구,114.12,17,2011,201,4,2,1,109500
중앙구,84.6,5,2009,786,3,1,2,149500
신도심구,82.4,21,2003,1080,3,1,1,93800
구도심구,49.74,29,2018,870,2,1,2,51500
신도심구,102.23,18,1999,602,4,2,2,125200
강변구,49.39,28,2016,1403,2,1,2,95500
구도심구,74.72,12,2024,1003,3,1,2,77600
호수구,113.87,29,2001,313,4,2,3,122500
신도심구,115.07,16,2014,209,4,2,1,168700
구도심구,134.08,5,2002,2339,4,2,3,96900
구도심구,82.62,11,2022,330,3,1,1,87000
강변구,59.98,15,2021,526,3,1,1,103600
호수구,82.04,2,2003,258,3,1,3,87300
강변구,59.34,26,2000,967,3,1,1,83800
구도심구,100.54,7,1995,281,4,2,2,79900
중앙구,83.46,20,2015,583,3,1,2,188500
강변구,74.21,27,2022,766,3,1,3,123300
신도심구,48.15,13,1997,352,2,1,1,57300
신도심구,74.61,18,2019,758,3,1,2,105600
호수구,101.07,15,2017,1623,4,2,1,98800
호수구,83.26,23,2008,679,3,1,1,84600
중앙구,60.61,2,2000,914,3,1,2,91800
강변구,59.25,11,2013,432,3,1,2,99400
신도심구,74.76,18,2012,404,3,1,2,110100
신도심구,60.7,3,2018,199,3,1,2,92300
신도심구,115.68,25,2011,637,4,2,2,157100
호수구,84.7,19,1994,1129,3,1,1,84500
구도심구,58.64,1,1999,882,3,1,1,39600
중앙구,99.28,1,2005,401,4,2,2,149200
신도심구,74.25,5,2008,464,3,1,2,96200
구도심구,60.31,20,2004,1638,3,1,1,46200
신도심구,84.43,16,2021,811,3,1,1,93900
중앙구,44.87,14,2001,983,2,1,1,82400
신도심구,85.04,17,2014,1064,3,1,2,117000
신도심구,102.12,15,2004,417,4,2,1,119500
강변구,113.64,10,2024,379,4,2,2,199200
구도심구,75.19,1,2022,410,3,1,2,74300
강변구,84.75,1,2018,371,3,1,3,152900
신도심구,58.18,20,2017,1428,3,1,1,73300
신도심구,85.53,22,2013,507,3,1,3,116300
호수구,57.48,7,2011,1297,3,1,2,62000
중앙구,83.93,8,2011,519,3,1,1,163100
중앙구,58.81,12,1993,543,3,1,1,97900
강변구,113.01,19,2022,102,4,2,1,196800
신도심구,101.36,18,2024,393,4,2,1,153900
강변구,75.57,17,2009,1454,3,1,1,110500
구도심구,102.5,2,2020,1418,4,2,1,88500
강변구,59.87,13,2005,385,3,1,2,104500
중앙구,81.96,22,1996,64,3,1,1,155600
신도심구,57.4,18,2019,265,3,1,1,92600
구도심구,59.2,24,2009,382,3,1,2,62300
호수구,83.96,21,2023,384,3,1,3,124200
구도심구,83.4,27,1999,384,3,1,3,70500
신도심구,86.29,17,2008,591,3,1,3,135900
구도심구,84.13,17,2014,241,3,1,3,78100
구도심구,49.65,17,1997,530,2,1,1,45200
강변구,50.19,8,2024,709,2,1,2,84900
신도심구,84.07,13,2012,407,3,1,1,122000
구도심구,87.11,5,1998,612,3,1,3,79000
강변구,47.87,13,2016,1609,2,1,1,75300
구도심구,73.27,5,2021,908,3,1,2,60200
신도심구,82.87,15,2004,821,3,1,1,95200
신도심구,85.88,28,2012,434,3,1,3,131800
중앙구,101.96,14,2016,370,4,2,1,219500
구도심구,73.35,22,1997,553,3,1,3,61600
호수구,82.96,13,2009,809,3,1,3,97300
중앙구,85.66,27,2010,674,3,1,1,146700
신도심구,74.43,7,2002,628,3,1,2,104000
중앙구,50.69,25,2002,1007,2,1,1,84600
중앙구,48.93,22,2013,777,2,1,1,100500
호수구,101.61,26,2017,966,4,2,1,127800
신도심구,59.36,4,2005,281,3,1,2,71000
신도심구,83.25,26,1997,207,3,1,1,100400
강변구,83.83,27,2018,1521,3,1,2,140800
호수구,72.58,9,1998,60,3,1,2,73300
강변구,101.59,19,1993,231,4,2,1,147800
구도심구,84.91,18,2003,432,3,1,1,67900
강변구,50.19,2,2019,1289,2,1,1,73200
중앙구,101.8,16,2017,201,4,2,1,208100
구도심구,83.85,20,2002,108,3,1,3,89200
중앙구,75.86,6,2009,294,3,1,1,136400
구도심구,85.07,11,2023,394,3,1,2,93300
강변구,85.67,17,2016,607,3,1,3,176300
구도심구,75.74,27,2017,833,3,1,1,65700
구도심구,133.85,2,1995,1029,4,2,2,92400
구도심구,84.47,28,2000,163,3,1,3,70500
중앙구,84.93,24,1996,60,3,1,2,130200
구도심구,47.62,25,2024,592,2,1,1,45200
호수구,57.65,2,2003,198,3,1,2,54900
강변구,72.44,17,2008,361,3,1,3,121000
강변구,83.87,11,2010,451,3,1,2,135900
구도심구,83.6,27,2009,383,3,1,2,78100
강변구,82.28,22,1994,95,3,1,2,108800
구도심구,59.18,19,2022,637,3,1,2,62400
구도심구,83.89,1,2005,1884,3,1,1,61400
중앙구,102.42,26,2022,531,4,2,3,262500
신도심구,86.42,15,2017,2079,3,1,1,105400
신도심구,101.55,5,2015,60,4,2,2,155100
강변구,100.16,26,2015,289,4,2,1,162600
호수구,59.78,27,2024,1689,3,1,2,69500
강변구,84.01,15,2002,283,3,1,2,135800
신도심구,133.71,20,2003,670,4,2,2,168400
구도심구,82.97,18,2014,540,3,1,1,69900
강변구,58.44,9,2000,439,3,1,2,92100
구도심구,133.79,22,2018,1037,4,2,1,115800
중앙구,59.96,29,1993,555,3,1,1,93400
신도심구,74.61,28,2021,917,3,1,2,119700
중앙구,61.19,20,2004,1717,3,1,3,113600
구도심구,84.81,11,1993,1058,3,1,3,65900
구도심구,74.51,27,2012,229,3,1,2,64700
구도심구,83.63,27,2001,2365,3,1,2,55400
호수구,112.76,1,2002,814,4,2,1,104300
구도심구,83.32,10,2008,472,3,1,1,75100
구도심구,83.16,17,2011,194,3,1,2,81100
신도심구,97.93,17,1997,581,4,2,2,115500
호수구,99.79,21,1994,308,4,2,2,96900
구도심구,60.92,15,2007,152,3,1,1,54600
호수구,49.44,1,2004,211,2,1,1,43300
강변구,83.55,5,2011,127,3,1,1,133100
신도심구,101.48,23,2016,75,4,2,2,137900
구도심구,81.66,21,2012,418,3,1,1,69400
강변구,59.34,19,1996,505,3,1,1,83400
강변구,85.53,13,2024,738,3,1,2,164200
호수구,83.85,8,2015,797,3,1,1,95500
신도심구,81.87,9,1994,365,3,1,1,84900
강변구,100.5,20,2017,404,4,2,2,157100
강변구,102.54,15,2021,643,4,2,1,179000
신도심구,84.31,4,2011,221,3,1,2,100900
구도심구,82.3,12,2019,892,3,1,3,88800
호수구,86.84,24,2021,432,3,1,1,99600
호수구,82.5,18,2023,996,3,1,1,114800
구도심구,83.71,26,2023,599,3,1,2,81200
구도심구,82.76,15,1999,470,3,1,2,71700
강변구,82.76,15,1994,1188,3,1,3,109600
호수구,83.46,28,2013,143,3,1,1,96300
강변구,59.76,15,2014,715,3,1,3,107700
중앙구,85.55,4,2011,1522,3,1,1,155700
호수구,83.54,12,2000,618,3,1,1,88600
호수구,72.79,19,2023,533,3,1,2,100000
강변구,74.57,11,2006,1013,3,1,1,116200
구도심구,59.61,12,2016,363,3,1,1,53900
신도심구,134.29,26,2012,448,4,2,1,192600
강변구,101.33,13,2021,195,4,2,1,176500
강변구,83.86,9,2015,346,3,1,2,155600
중앙구,74.12,4,2013,851,3,1,1,138600
신도심구,83.78,12,2019,457,3,1,1,126200
신도심구,85.28,23,1994,265,3,1,1,100600
신도심구,136.67,9,2015,1223,4,2,2,194100
강변구,49.22,14,2011,1116,2,1,3,77300
호수구,48.99,20,2017,293,2,1,1,52800
구도심구,84.31,27,2000,1110,3,1,3,75500
호수구,58.21,24,2012,835,3,1,2,73700
중앙구,84.92,9,2002,644,3,1,3,158800
구도심구,101.53,5,1996,1586,4,2,2,76200
구도심구,58.5,20,2011,711,3,1,1,45900
강변구,75.08,8,1993,315,3,1,2,99700
강변구,84.02,12,1995,423,3,1,2,120700
강변구,99.84,4,2009,135,4,2,3,148000
강변구,84.42,23,2021,816,3,1,3,141500
신도심구,59.28,5,2015,1570,3,1,2,77200
강변구,85.15,12,1993,717,3,1,2,111200
강변구,85.0,12,1996,645,3,1,1,112600
구도심구,100.87,2,2006,993,4,2,2,75600
중앙구,83.43,23,2006,889,3,1,2,143100
강변구,59.0,18,1994,1243,3,1,2,77400
구도심구,84.44,16,2001,552,3,1,1,68700
강변구,84.58,6,1997,764,3,1,3,117400
강변구,59.36,2,2011,531,3,1,1,82700
강변구,83.89,2,2014,191,3,1,1,125100
중앙구,115.2,19,2005,231,4,2,1,228400
신도심구,83.19,22,2011,333,3,1,1,113400
중앙구,61.98,24,1999,185,3,1,1,94600
강변구,84.92,24,2020,630,3,1,1,134900
호수구,57.65,12,1993,1038,3,1,1,54400
호수구,84.22,1,2009,367,3,1,1,80300
강변구,84.93,8,2003,111,3,1,1,125000
강변구,58.58,23,2007,305,3,1,3,114600
신도심구,72.21,23,2009,459,3,1,2,105000
구도심구,112.75,15,2013,989,4,2,1,84500
구도심구,59.65,1,2022,587,3,1,2,60700
중앙구,98.89,23,2010,587,4,2,2,200700
중앙구,82.26,24,2000,789,3,1,2,150900
신도심구,84.64,7,2009,1095,3,1,1,105900
호수구,58.73,24,2009,1531,3,1,2,66100
호수구,58.17,19,2020,368,3,1,1,71500
중앙구,58.41,26,2011,552,3,1,1,101900
신도심구,82.24,19,2020,367,3,1,3,136000
강변구,134.58,3,2013,761,4,2,1,187200
구도심구,100.03,19,2011,110,4,2,1,103400
호수구,48.36,4,2003,1803,2,1,1,42100
신도심구,59.42,8,2001,819,3,1,2,72000
중앙구,58.69,26,1996,732,3,1,1,92100
신도심구,133.15,29,2010,312,4,2,1,185600
신도심구,56.61,14,2022,414,3,1,1,87500
구도심구,59.44,9,1993,185,3,1,1,42200
강변구,84.09,12,2023,298,3,1,1,156900
호수구,83.38,8,2020,1095,3,1,1,94900
강변구,57.76,17,2007,134,3,1,1,90700
강변구,84.02,13,2003,2047,3,1,1,102900
강변구,59.58,2,2011,1240,3,1,3,102500
중앙구,49.12,18,2020,721,2,1,2,115700
강변구,60.97,19,1993,280,3,1,1,87500
구도심구,74.85,20,2007,918,3,1,1,67700
중앙구,133.87,28,1994,858,4,2,2,227700
중앙구,84.89,21,2013,362,3,1,2,174300
중앙구,84.06,20,1995,806,3,1,1,110900
중앙구,74.05,7,2003,458,3,1,1,119300
호수구,85.56,14,2016,101,3,1,2,123100
호수구,132.92,13,2017,197,4,2,1,172800
중앙구,74.03,28,2000,1211,3,1,1,123800
구도심구,135.43,14,2009,400,4,2,1,107100
구도심구,84.37,20,1998,325,3,1,2,74000
호수구,83.56,16,2011,628,3,1,1,91400
강변구,56.95,2,1993,68,3,1,1,73000
강변구,81.28,28,2019,578,3,1,1,129400
신도심구,86.49,20,1993,657,3,1,2,96900
호수구,114.37,7,2012,900,4,2,2,135600
구도심구,113.3,2,2005,233,4,2,2,104100
신도심구,74.42,28,2000,357,3,1,2,91100
강변구,112.86,9,2010,646,4,2,1,162400
구도심구,100.6,1,1997,252,4,2,1,76900
호수구,82.87,18,2011,685,3,1,3,91500
신도심구,57.3,1,2013,626,3,1,3,69900
구도심구,56.47,7,2007,62,3,1,1,49300
신도심구,47.08,26,2004,1079,2,1,2,67900
신도심구,60.23,2,2007,258,3,1,1,67200
신도심구,132.82,22,2023,590,4,2,1,193400
구도심구,59.64,18,2017,1820,3,1,1,51000
호수구,85.15,9,1993,283,3,1,2,80200
신도심구,84.02,9,2002,793,3,1,3,94900
강변구,83.64,14,1993,2119,3,1,2,106900
신도심구,59.16,16,2000,877,3,1,2,73600
중앙구,83.5,26,2017,1234,3,1,1,166000
강변구,85.44,8,2020,211,3,1,3,160100
중앙구,86.25,18,2007,1523,3,1,1,164200
신도심구,60.74,20,2015,103,3,1,3,91200
강변구,81.42,1,2004,836,3,1,1,98900
